0   0.025    1    -0.09499858557    0    0
0.05002084202   0.02499816492    1.000006739    -0.0949945439    -7.336748254e-05    3.370663559e-07
0.100041684   0.02499266077    1.000026948    -0.09498242117    -0.0001466890028    2.6958636e-06
0.1500625261   0.02498349097    1.000060611    -0.09496222387    -0.0002199126819    9.094623405e-06
0.2000833681   0.02497066125    1.000107695    -0.09493396296    -0.0002929903377    2.154459684e-05
0.2501042101   0.02495417958    1.000168159    -0.09489765372    -0.0003658737938    4.204658411e-05
0.3001250521   0.02493405623    1.000241945    -0.0948533158    -0.0004385150918    7.258749237e-05
0.3501458941   0.0249103037    1.000328988    -0.09480097315    -0.0005108666094    0.000115136929
0.4001667361   0.02488293673    1.000429207    -0.094740654    -0.0005828811419    0.0001716438386
0.4501875782   0.02485197227    1.000542511    -0.09467239082    -0.0006545119748    0.0002440331935
0.5002084202   0.02481742946    1.000668797    -0.09459622031    -0.0007257129527    0.0003342027432
0.5502292622   0.02477932962    1.000807951    -0.09451218332    -0.0007964385453    0.0004440198344
0.6002501042   0.02473769619    1.000959845    -0.09442032482    -0.0008666439123    0.0005753183068
0.6502709462   0.02469255474    1.001124342    -0.09432069383    -0.0009362849651    0.0007298954727
0.7002917882   0.0246439329    1.001301293    -0.09421334339    -0.001005318428    0.0009095091887
0.7503126303   0.02459186034    1.001490539    -0.09409833045    -0.001073701896    0.001115875025
0.8003334723   0.02453636873    1.00169191    -0.09397571584    -0.001141393893    0.001350663542
0.8503543143   0.0244774917    1.001905225    -0.09384556418    -0.001208353921    0.001615497671
0.9003751563   0.02441526481    1.002130292    -0.09370794382    -0.001274542518    0.001911950221
0.9503959983   0.02434972547    1.002366911    -0.09356292672    -0.001339921302    0.002241541505
1.00041684   0.02428091292    1.002614872    -0.09341058841    -0.001404453021    0.002605737087
1.050437682   0.02420886818    1.002873955    -0.09325100787    -0.001468101594    0.003005945667
1.100458524   0.02413363399    1.00314393    -0.09308426745    -0.001530832155    0.003443517107
1.150479366   0.02405525475    1.003424561    -0.09291045278    -0.001592611088    0.003919740584
1.200500208   0.02397377647    1.003715602    -0.09272965264    -0.001653406065    0.004435842894
1.25052105   0.02388924673    1.004016798    -0.0925419589    -0.001713186076    0.004992986904
1.300541892   0.02380171461    1.004327889    -0.09234746639    -0.001771921463    0.005592270145
1.350562734   0.0237112306    1.004648604    -0.0921462728    -0.001829583939    0.006234723558
1.400583576   0.02361784661    1.004978669    -0.09193847857    -0.001886146618    0.006921310393
1.450604419   0.02352161582    1.0053178    -0.09172418678    -0.001941584033    0.007652925256
1.500625261   0.0234225927    1.00566571    -0.091503503    -0.001995872151    0.008430393309
1.550646103   0.02332083287    1.006022103    -0.09127653526    -0.002048988392    0.009254469626
1.600666945   0.02321639311    1.00638668    -0.09104339383    -0.002100911635    0.0101258387
1.650687787   0.02310933123    1.006759136    -0.09080419118    -0.002151622231    0.01104511408
1.700708629   0.02299970604    1.007139161    -0.09055904182    -0.002201102004    0.01201283821
1.750729471   0.02288757728    1.007526442    -0.09030806219    -0.002249334255    0.01302948234
1.800750313   0.02277300553    1.007920662    -0.09005137053    -0.002296303764    0.01409544666
1.850771155   0.02265605218    1.008321499    -0.08978908679    -0.00234199678    0.01521106051
