0.05002084202   0.0457450052    0.05469631002    1.045691349    0.02499780584    0.003861295006    0.005384038432
0.100041684   0.09149093508    0.1093912982    1.045685031    0.02499122518    0.003857013861    0.00537658521
0.1500625261   0.1372387137    0.164083644    1.045674506    0.02498026355    0.003849829414    0.005364265862
0.2000833681   0.1829892636    0.2187720302    1.04565978    0.02496493019    0.003839799143    0.005347039777
0.2501042101   0.2287435055    0.2734551436    1.045640864    0.02494523796    0.003826937742    0.005324933333
0.3001250521   0.2745023574    0.3281316772    1.045617769    0.02492120341    0.003811269405    0.005297978344
0.3501458941   0.3202667337    0.3828003309    1.045590511    0.02489284663    0.003792824009    0.005266213272
0.4001667361   0.3660375452    0.4374598136    1.045559107    0.02486019133    0.003771636726    0.005229683342
0.4501875782   0.4118156976    0.4921088443    1.045523579    0.02482326468    0.003747747837    0.005188440504
0.5002084202   0.4576020916    0.5467461533    1.045483948    0.02478209736    0.003721208489    0.005142543361
0.5502292622   0.5033976217    0.601370484    1.04544024    0.02473672341    0.003692068348    0.005092057068
0.6002501042   0.5492031759    0.6559805936    1.045392485    0.02468718019    0.003660344912    0.005037053229
0.6502709462   0.595019635    0.7105752552    1.045340712    0.02463350838    0.003626147376    0.00497760977
0.7002917882   0.6408478717    0.7651532583    1.045284954    0.0245757518    0.003589520239    0.004913810807
0.7503126303   0.6866887506    0.8197134105    1.045225247    0.02451395735    0.003550530616    0.004845746499
0.8003334723   0.7325431269    0.8742545383    1.04516163    0.02444817497    0.003509249353    0.004773512898
0.8503543143   0.7784118463    0.9287754885    1.045094141    0.02437845748    0.003465750783    0.00469721177
0.9003751563   0.8242957443    0.9832751294    1.045022824    0.02430486049    0.003420112481    0.004616950428
0.9503959983   0.8701956455    1.037752351    1.044947722    0.02422744235    0.003372415001    0.004532841536
1.00041684   0.9161123631    1.092206068    1.044868883    0.02414626398    0.003322741618    0.004445002909
1.050437682   0.9620466985    1.146635217    1.044786355    0.02406138878    0.003271180135    0.004353557308
1.100458524   1.007999441    1.201038763    1.044700188    0.02397288253    0.003217826042    0.004258632215
1.150479366   1.053971366    1.255415694    1.044610435    0.02388081323    0.003162731749    0.004160359609
1.200500208   1.099963237    1.309765026    1.04451715    0.02378525106    0.003106031896    0.00405887572
1.25052105   1.145975802    1.364085803    1.044420388    0.02368626817    0.003047804003    0.00395432079
1.300541892   1.192009796    1.418377097    1.044320208    0.02358393859    0.002988141967    0.003846838809
1.350562734   1.238065938    1.472638007    1.044216669    0.02347833811    0.002927140508    0.003736577256
1.400583576   1.284144933    1.526867665    1.04410983    0.02336954416    0.002864894899    0.003623686827
1.450604419   1.330247469    1.581065229    1.043999753    0.02325763565    0.002801500715    0.003508321154
1.500625261   1.37637422    1.63522989    1.043886502    0.02314269288    0.00273705357    0.003390636524
1.550646103   1.422525843    1.689360868    1.043770142    0.02302479738    0.002671648884    0.003270791584
1.600666945   1.468702975    1.743457415    1.043650736    0.02290403182    0.002605381634    0.003148947048
1.650687787   1.514906242    1.797518814    1.043528353    0.02278047983    0.00253834749    0.003025265396
1.700708629   1.561136247    1.851544379    1.043403058    0.02265422595    0.002470640558    0.002899910571
1.750729471   1.607393579    1.905533456    1.043274922    0.02252535542    0.002402341389    0.002773047669
1.800750313   1.653678807    1.959485423    1.043144011    0.02239395413    0.002333557069    0.002644842633
1.850771155   1.699992484    2.013399691    1.043010397    0.02226010847    0.002264370963    0.002515461942
1.900791997   1.746335143    2.067275701    1.04287415    0.02212390519    0.002194870966    0.002385072294
1.950812839   1.792707298    2.121112926    1.04273534    0.02198543134    0.002125143152    0.002253840304
2.000833681   1.839109445    2.174910871    1.042594039    0.02184477409    0.002055271623    0.002121932186
2.050854523   1.885542063    2.228669074    1.042450318    0.02170202067    0.001985338369    0.001989513449
2.100875365   1.932005609    2.282387102    1.042304249    0.02155725824    0.001915423141    0.001856748587
2.150896207   1.978500522    2.336064555    1.042155904    0.0214105738    0.001845603335    0.001723800784
2.200917049   2.025027222    2.389701063    1.042005356    0.02126205408    0.001775953889    0.001590831609
2.250937891   2.071586109    2.443296288    1.041852676    0.02111178544    0.001706547191    0.001458000729
2.300958733   2.118177565    2.49684992    1.041697938    0.02095985377    0.001637453001    0.00132546562
2.350979575   2.16480195    2.55036168    1.041541213    0.02080634442    0.00156873683    0.00119338129
2.401000417   2.211459609    2.60383132    1.041382573    0.02065134212    0.001500466518    0.001061900007
2.451021259   2.258150862    2.657258619    1.04122209    0.02049493085    0.001432701649    0.0009311710361
2.501042101   2.304876015    2.710643384    1.041059835    0.02033719382    0.001365500597    0.0008013403881
2.551062943   2.35163535    2.763985454    1.04089588    0.02017821334    0.001298919483    0.0006725505748
2.601083785   2.398429134    2.817284691    1.040730295    0.02001807081    0.001233011255    0.0005449403782
2.651104627   2.445257611    2.870540986    1.040563151    0.01985684661    0.001167825985    0.0004186446287
2.701125469   2.492121009    2.923754257    1.040394517    0.01969462003    0.001103410875    0.0002937939976
2.751146311   2.539019534    2.976924447    1.040224462    0.01953146926    0.001039810268    0.0001705148007
2.801167153   2.585953377    3.030051524    1.040053056    0.01936747129    0.0009770656662    4.892881561e-05
2.851187995   2.632922707    3.083135481    1.039880365    0.01920270187    0.0009152157637    -7.084688715e-05
2.901208837   2.679927676    3.136176335    1.039706456    0.01903723549    0.0008542964773    -0.0001887000999
2.951229679   2.726968418    3.189174125    1.039531397    0.01887114529    0.0007943409892    -0.0003045236178
3.001250521   2.774045048    3.242128915    1.039355253    0.01870450307    0.0007353797934    -0.0004182153658
